optID,theoryPrice,computeTime,error
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 49.6125 = -48.612390 ≤ 0
请检查参数: sigma=31.5, nu=0.1, theta=-0.0011"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 52.1645 = -51.164390 ≤ 0
请检查参数: sigma=32.3, nu=0.1, theta=-0.0011"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 41.4720 = -40.471880 ≤ 0
请检查参数: sigma=28.8, nu=0.1, theta=-0.0012"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 37.2645 = -36.264380 ≤ 0
请检查参数: sigma=27.3, nu=0.1, theta=-0.0012"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 34.8480 = -33.847880 ≤ 0
请检查参数: sigma=26.4, nu=0.1, theta=-0.0012"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.2820 = -32.281880 ≤ 0
请检查参数: sigma=25.8, nu=0.1, theta=-0.0012"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 30.7520 = -29.751880 ≤ 0
请检查参数: sigma=24.8, nu=0.1, theta=-0.0012"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 30.7520 = -29.751890 ≤ 0
请检查参数: sigma=24.8, nu=0.1, theta=-0.0011"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 32.0045 = -31.004390 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=-0.0011"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 29.2820 = -28.281900 ≤ 0
请检查参数: sigma=24.2, nu=0.1, theta=-0.001"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 30.5045 = -29.504400 ≤ 0
请检查参数: sigma=24.7, nu=0.1, theta=-0.001"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 31.7520 = -30.751900 ≤ 0
请检查参数: sigma=25.2, nu=0.1, theta=-0.001"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 35.1125 = -34.112410 ≤ 0
请检查参数: sigma=26.5, nu=0.1, theta=-0.0009"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 32.7680 = -31.767920 ≤ 0
请检查参数: sigma=25.6, nu=0.1, theta=-0.0008"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 31.7520 = -30.751930 ≤ 0
请检查参数: sigma=25.2, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.3125 = -24.312440 ≤ 0
请检查参数: sigma=22.5, nu=0.1, theta=-0.0006"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.1125 = -22.112430 ≤ 0
请检查参数: sigma=21.5, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.3280 = -22.327930 ≤ 0
请检查参数: sigma=21.6, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.5380 = -24.537930 ≤ 0
请检查参数: sigma=22.6, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 26.6805 = -25.680440 ≤ 0
请检查参数: sigma=23.1, nu=0.1, theta=-0.0006"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 30.7520 = -29.751930 ≤ 0
请检查参数: sigma=24.8, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 32.2580 = -31.257930 ≤ 0
请检查参数: sigma=25.4, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.0880 = -24.087930 ≤ 0
请检查参数: sigma=22.4, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.4245 = -20.424430 ≤ 0
请检查参数: sigma=20.7, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 17.8605 = -16.860430 ≤ 0
请检查参数: sigma=18.9, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.8180 = -17.817940 ≤ 0
请检查参数: sigma=19.4, nu=0.1, theta=-0.0006"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.8180 = -17.817930 ≤ 0
请检查参数: sigma=19.4, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.0500 = -17.049930 ≤ 0
请检查参数: sigma=19.0, nu=0.1, theta=-0.0007"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.4320 = -17.431920 ≤ 0
请检查参数: sigma=19.2, nu=0.1, theta=-0.0008"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.6205 = -13.620400 ≤ 0
请检查参数: sigma=17.1, nu=0.1, theta=-0.001"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.7920 = -13.791910 ≤ 0
请检查参数: sigma=17.2, nu=0.1, theta=-0.0009"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 12.4820 = -11.481920 ≤ 0
请检查参数: sigma=15.8, nu=0.1, theta=-0.0008"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 13.7780 = -12.777920 ≤ 0
请检查参数: sigma=16.6, nu=0.1, theta=-0.0008"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 15.6645 = -14.664410 ≤ 0
请检查参数: sigma=17.7, nu=0.1, theta=-0.0009"
10002448,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.9805 = -22.980400 ≤ 0
请检查参数: sigma=21.9, nu=0.1, theta=-0.001"
10002448,,,"VG参数不满足约束条件: 1 - -0.0002 - 17.2980 = -16.297830 ≤ 0
请检查参数: sigma=18.6, nu=0.1, theta=-0.0017"
10002448,,,"VG参数不满足约束条件: 1 - -0.0004 - 20.8080 = -19.807650 ≤ 0
请检查参数: sigma=20.4, nu=0.1, theta=-0.0035"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 63.0125 = -62.012410 ≤ 0
请检查参数: sigma=35.5, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 63.7245 = -62.724400 ≤ 0
请检查参数: sigma=35.7, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 61.2500 = -60.249900 ≤ 0
请检查参数: sigma=35.0, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 57.1220 = -56.121910 ≤ 0
请检查参数: sigma=33.8, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 55.1120 = -54.111910 ≤ 0
请检查参数: sigma=33.2, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 47.4320 = -46.431900 ≤ 0
请检查参数: sigma=30.8, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 52.1645 = -51.164400 ≤ 0
请检查参数: sigma=32.3, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 54.4500 = -53.449900 ≤ 0
请检查参数: sigma=33.0, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 42.9245 = -41.924380 ≤ 0
请检查参数: sigma=29.3, nu=0.1, theta=-0.0012"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 38.9205 = -37.920390 ≤ 0
请检查参数: sigma=27.9, nu=0.1, theta=-0.0011"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 37.2645 = -36.264390 ≤ 0
请检查参数: sigma=27.3, nu=0.1, theta=-0.0011"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 35.9120 = -34.911890 ≤ 0
请检查参数: sigma=26.8, nu=0.1, theta=-0.0011"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.0245 = -32.024390 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.0011"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.8000 = -32.799900 ≤ 0
请检查参数: sigma=26.0, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 36.7205 = -35.720400 ≤ 0
请检查参数: sigma=27.1, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 31.7520 = -30.751910 ≤ 0
请检查参数: sigma=25.2, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.0245 = -32.024400 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 34.3220 = -33.321910 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 39.2000 = -38.199910 ≤ 0
请检查参数: sigma=28.0, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 37.5380 = -36.537930 ≤ 0
请检查参数: sigma=27.4, nu=0.1, theta=-0.0007"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 35.6445 = -34.644430 ≤ 0
请检查参数: sigma=26.7, nu=0.1, theta=-0.0007"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 29.2820 = -28.281950 ≤ 0
请检查参数: sigma=24.2, nu=0.1, theta=-0.0005"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 26.2205 = -25.220440 ≤ 0
请检查参数: sigma=22.9, nu=0.1, theta=-0.0006"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.3125 = -24.312440 ≤ 0
请检查参数: sigma=22.5, nu=0.1, theta=-0.0006"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 26.9120 = -25.911930 ≤ 0
请检查参数: sigma=23.2, nu=0.1, theta=-0.0007"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.5605 = -27.560430 ≤ 0
请检查参数: sigma=23.9, nu=0.1, theta=-0.0007"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.0245 = -32.024420 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 34.3220 = -33.321920 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.7645 = -24.764420 ≤ 0
请检查参数: sigma=22.7, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.3280 = -22.327920 ≤ 0
请检查参数: sigma=21.6, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.8180 = -17.817920 ≤ 0
请检查参数: sigma=19.4, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 19.8005 = -18.800420 ≤ 0
请检查参数: sigma=19.9, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 19.8005 = -18.800410 ≤ 0
请检查参数: sigma=19.9, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 18.0500 = -17.049910 ≤ 0
请检查参数: sigma=19.0, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 19.6020 = -18.601910 ≤ 0
请检查参数: sigma=19.8, nu=0.1, theta=-0.0009"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 16.2000 = -15.199920 ≤ 0
请检查参数: sigma=18.0, nu=0.1, theta=-0.0008"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.2805 = -13.280400 ≤ 0
请检查参数: sigma=16.9, nu=0.1, theta=-0.001"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 11.8580 = -10.857880 ≤ 0
请检查参数: sigma=15.4, nu=0.1, theta=-0.0012"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 11.8580 = -10.857870 ≤ 0
请检查参数: sigma=15.4, nu=0.1, theta=-0.0013"
10002449,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.9645 = -13.964370 ≤ 0
请检查参数: sigma=17.3, nu=0.1, theta=-0.0013"
10002449,,,"VG参数不满足约束条件: 1 - 0.0000 - 25.0880 = -24.088000 ≤ 0
请检查参数: sigma=22.4, nu=0.1, theta=0.0"
10002449,,,"VG参数不满足约束条件: 1 - 0.0000 - 20.8080 = -19.808020 ≤ 0
请检查参数: sigma=20.4, nu=0.1, theta=0.0002"
10002449,,,"VG参数不满足约束条件: 1 - 0.0000 - 60.5520 = -59.552020 ≤ 0
请检查参数: sigma=34.8, nu=0.1, theta=0.0002"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 65.5220 = -64.521910 ≤ 0
请检查参数: sigma=36.2, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 65.1605 = -64.160410 ≤ 0
请检查参数: sigma=36.1, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 63.7245 = -62.724410 ≤ 0
请检查参数: sigma=35.7, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 56.7845 = -55.784410 ≤ 0
请检查参数: sigma=33.7, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 59.5125 = -58.512410 ≤ 0
请检查参数: sigma=34.5, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 51.2000 = -50.199900 ≤ 0
请检查参数: sigma=32.0, nu=0.1, theta=-0.001"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 53.7920 = -52.791910 ≤ 0
请检查参数: sigma=32.8, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 56.4480 = -55.447910 ≤ 0
请检查参数: sigma=33.6, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 44.4020 = -43.401890 ≤ 0
请检查参数: sigma=29.8, nu=0.1, theta=-0.0011"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 40.6125 = -39.612400 ≤ 0
请检查参数: sigma=28.5, nu=0.1, theta=-0.001"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 38.9205 = -37.920390 ≤ 0
请检查参数: sigma=27.9, nu=0.1, theta=-0.0011"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 38.0880 = -37.087890 ≤ 0
请检查参数: sigma=27.6, nu=0.1, theta=-0.0011"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 36.9920 = -35.991890 ≤ 0
请检查参数: sigma=27.2, nu=0.1, theta=-0.0011"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 39.2000 = -38.199900 ≤ 0
请检查参数: sigma=28.0, nu=0.1, theta=-0.001"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 39.7620 = -38.761910 ≤ 0
请检查参数: sigma=28.2, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 36.1805 = -35.180420 ≤ 0
请检查参数: sigma=26.9, nu=0.1, theta=-0.0008"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 38.3645 = -37.364410 ≤ 0
请检查参数: sigma=27.7, nu=0.1, theta=-0.0009"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 39.2000 = -38.199920 ≤ 0
请检查参数: sigma=28.0, nu=0.1, theta=-0.0008"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 46.5125 = -45.512430 ≤ 0
请检查参数: sigma=30.5, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 43.5125 = -42.512440 ≤ 0
请检查参数: sigma=29.5, nu=0.1, theta=-0.0006"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 44.1045 = -43.104450 ≤ 0
请检查参数: sigma=29.7, nu=0.1, theta=-0.0005"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 36.1805 = -35.180470 ≤ 0
请检查参数: sigma=26.9, nu=0.1, theta=-0.0003"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.0045 = -31.004460 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=-0.0004"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 30.0125 = -29.012450 ≤ 0
请检查参数: sigma=24.5, nu=0.1, theta=-0.0005"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 31.2500 = -30.249950 ≤ 0
请检查参数: sigma=25.0, nu=0.1, theta=-0.0005"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.3220 = -27.321940 ≤ 0
请检查参数: sigma=23.8, nu=0.1, theta=-0.0006"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 32.5125 = -31.512440 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=-0.0006"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.8000 = -32.799930 ≤ 0
请检查参数: sigma=26.0, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.5605 = -27.560430 ≤ 0
请检查参数: sigma=23.9, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 27.1445 = -26.144440 ≤ 0
请检查参数: sigma=23.3, nu=0.1, theta=-0.0006"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.4245 = -20.424430 ≤ 0
请检查参数: sigma=20.7, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.2180 = -20.217930 ≤ 0
请检查参数: sigma=20.6, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.6845 = -21.684430 ≤ 0
请检查参数: sigma=21.3, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 20.8080 = -19.807930 ≤ 0
请检查参数: sigma=20.4, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 25.5380 = -24.537960 ≤ 0
请检查参数: sigma=22.6, nu=0.1, theta=-0.0004"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 22.0500 = -21.049980 ≤ 0
请检查参数: sigma=21.0, nu=0.1, theta=-0.0002"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 17.6720 = -16.671960 ≤ 0
请检查参数: sigma=18.8, nu=0.1, theta=-0.0004"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.4500 = -13.449930 ≤ 0
请检查参数: sigma=17.0, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0001 - 14.4500 = -13.449930 ≤ 0
请检查参数: sigma=17.0, nu=0.1, theta=-0.0007"
10002450,,,"VG参数不满足约束条件: 1 - -0.0000 - 23.5445 = -22.544470 ≤ 0
请检查参数: sigma=21.7, nu=0.1, theta=-0.0003"
10002450,,,"VG参数不满足约束条件: 1 - 0.0000 - 53.7920 = -52.792030 ≤ 0
请检查参数: sigma=32.8, nu=0.1, theta=0.0003"
10002450,,,"VG参数不满足约束条件: 1 - 0.0000 - 56.7845 = -55.784530 ≤ 0
请检查参数: sigma=33.7, nu=0.1, theta=0.0003"
10002450,,,"VG参数不满足约束条件: 1 - 0.0000 - 106.2605 = -105.260530 ≤ 0
请检查参数: sigma=46.1, nu=0.1, theta=0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0001 - 19.0125 = -18.012390 ≤ 0
请检查参数: sigma=19.5, nu=0.1, theta=-0.0011"
10002469,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.0125 = -20.012390 ≤ 0
请检查参数: sigma=20.5, nu=0.1, theta=-0.0011"
10002469,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.1125 = -22.112390 ≤ 0
请检查参数: sigma=21.5, nu=0.1, theta=-0.0011"
10002469,0.5216113385068047,0.0,
10002469,0.9076972333696461,0.0,
10002469,0.3342755784251434,0.0,
10002469,0.5066723311821095,0.001154,
10002469,0.6865945506833548,0.0,
10002469,0.41165512143720323,0.0,
10002469,0.6491008772083827,0.0,
10002469,0.9420145801881933,0.0,
10002469,-0.004806315125210673,0.0,
10002469,0.5139186843839139,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0001 - 1.4045 = -0.404450 ≤ 0
请检查参数: sigma=5.3, nu=0.1, theta=-0.0005"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 95.4845 = -94.484470 ≤ 0
请检查参数: sigma=43.7, nu=0.1, theta=-0.0003"
10002469,0.3453760051028283,0.0,
10002469,0.34181073832079956,0.0,
10002469,-0.0014923841166377557,0.0,
10002469,-0.00011634326765580691,0.0,
10002469,0.4961864066930635,0.0,
10002469,0.6154500022765671,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.2845 = -12.284470 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=-0.0003"
10002469,0.4702250466546882,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 6.6125 = -5.612470 ≤ 0
请检查参数: sigma=11.5, nu=0.1, theta=-0.0003"
10002469,0.6239196449828396,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 20.4020 = -19.401970 ≤ 0
请检查参数: sigma=20.2, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 6.4980 = -5.497970 ≤ 0
请检查参数: sigma=11.4, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.1220 = -12.121970 ≤ 0
请检查参数: sigma=16.2, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 10.2245 = -9.224470 ≤ 0
请检查参数: sigma=14.3, nu=0.1, theta=-0.0003"
10002469,0.48628170320595054,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 3.0420 = -2.041970 ≤ 0
请检查参数: sigma=7.8, nu=0.1, theta=-0.0003"
10002469,0.44741190960297655,0.0,
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 3.4445 = -2.444470 ≤ 0
请检查参数: sigma=8.3, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 18.2405 = -17.240470 ≤ 0
请检查参数: sigma=19.1, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.8000 = -32.799970 ≤ 0
请检查参数: sigma=26.0, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 1.1045 = -0.104470 ≤ 0
请检查参数: sigma=4.7, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 22.8980 = -21.897970 ≤ 0
请检查参数: sigma=21.4, nu=0.1, theta=-0.0003"
10002469,,,"VG参数不满足约束条件: 1 - -0.0000 - 5.6180 = -4.617970 ≤ 0
请检查参数: sigma=10.6, nu=0.1, theta=-0.0003"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 45.3005 = -44.300420 ≤ 0
请检查参数: sigma=30.1, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 48.6720 = -47.671920 ≤ 0
请检查参数: sigma=31.2, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 51.2000 = -50.199920 ≤ 0
请检查参数: sigma=32.0, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 41.7605 = -40.760420 ≤ 0
请检查参数: sigma=28.9, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 36.4500 = -35.449920 ≤ 0
请检查参数: sigma=27.0, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 34.5845 = -33.584430 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=-0.0007"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.2820 = -32.281920 ≤ 0
请检查参数: sigma=25.8, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 32.0045 = -31.004420 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=-0.0008"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 33.5405 = -32.540450 ≤ 0
请检查参数: sigma=25.9, nu=0.1, theta=-0.0005"
10002470,,,"VG参数不满足约束条件: 1 - -0.0001 - 35.1125 = -34.112450 ≤ 0
请检查参数: sigma=26.5, nu=0.1, theta=-0.0005"
10002470,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.5845 = -33.584460 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=-0.0004"
10002470,,,"VG参数不满足约束条件: 1 - -0.0000 - 37.5380 = -36.537970 ≤ 0
请检查参数: sigma=27.4, nu=0.1, theta=-0.0003"
10002470,,,"VG参数不满足约束条件: 1 - -0.0000 - 39.2000 = -38.199980 ≤ 0
请检查参数: sigma=28.0, nu=0.1, theta=-0.0002"
10002470,,,"VG参数不满足约束条件: 1 - -0.0000 - 39.7620 = -38.761980 ≤ 0
请检查参数: sigma=28.2, nu=0.1, theta=-0.0002"
10002470,,,"VG参数不满足约束条件: 1 - -0.0000 - 40.0445 = -39.044490 ≤ 0
请检查参数: sigma=28.3, nu=0.1, theta=-0.0001"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 35.6445 = -34.644500 ≤ 0
请检查参数: sigma=26.7, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.5125 = -31.512500 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 34.3220 = -33.322000 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 38.6420 = -37.642000 ≤ 0
请检查参数: sigma=27.8, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 42.0500 = -41.050000 ≤ 0
请检查参数: sigma=29.0, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 48.0500 = -47.050000 ≤ 0
请检查参数: sigma=31.0, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 56.1125 = -55.112500 ≤ 0
请检查参数: sigma=33.5, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 58.8245 = -57.824500 ≤ 0
请检查参数: sigma=34.3, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 45.6020 = -44.602000 ≤ 0
请检查参数: sigma=30.2, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 46.8180 = -45.818000 ≤ 0
请检查参数: sigma=30.6, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 50.5620 = -49.562000 ≤ 0
请检查参数: sigma=31.8, nu=0.1, theta=0.0"
10002470,,,"VG参数不满足约束条件: 1 - 0.0000 - 54.1205 = -53.120500 ≤ 0
请检查参数: sigma=32.9, nu=0.1, theta=0.0"
